id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"51161","post","drawoutx-2-2","","","no","DrawOutX","89","","","","mac-cracked-apps","","","","","","","","",""
"51169","post","microsoft-office-2021-v16-55","","","no","Microsoft Office","88","","","","mac-cracked-apps","","","","","","","","",""
"51171","post","keep-it-1-11-6","","","no","Keep It","88","","","","mac-cracked-apps","","","","","","","","",""
"51173","post","net-radar-1-3-fix","","","no","Net Radar","89","","","","mac-cracked-apps","","","","","","","","",""
"51178","post","nxpowerlite-desktop-9-1-0-fix","","","no","NXPowerLite Desktop","85","","","","mac-cracked-apps","","","","","","","","",""
"51186","post","picture-instruments-preset-converter-pro","","","no","Picture Instruments Preset Converter Pro","85","","","","mac-cracked-apps","","","","","","","","",""
"51193","post","picture-instruments-image-2-lut-pro","","","no","Picture Instruments Image 2 LUT Pro","85","","","","mac-cracked-apps","","","","","","","","",""
"51197","post","eplayer-pro-5-2-6","","","no","ePlayer Pro","84","","","","mac-cracked-apps","","","","","","","","",""
"51214","post","movavi-video-converter-22-premium-22-1-0","","","no","Movavi Video Converter","88","","","","mac-cracked-apps","","","","","","","","",""
"51225","post","kcncrew-pack-11-15-21","","","no","KCNcrew Pack","89","","","","mac-cracked-apps","","","","","","","","",""
"51226","post","serial-box-serialseeker-11-2021","","","no","Serial Box","89","","","","mac-cracked-apps","","","","","","","","",""
"51249","post","opencore-gen-x-3-2-6","","","no","OpenCore Gen-X","89","","","","mac-cracked-apps","","","","","","","","",""
"51261","post","artstudio-pro-3-2-16","","","no","Artstudio Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"51262","post","toothfairy-2-7-6","","","no","ToothFairy","88","","","","mac-cracked-apps","","","","","","","","",""
"51263","post","iflicks-3-8-1","","","no","iFlicks","85","","","","mac-cracked-apps","","","","","","","","",""
"51264","post","wondershare-recoverit-10-0-6-3","","","no","Wondershare Recoverit","88","","","","mac-cracked-apps","","","","","","","","",""
"51291","post","typeface-3-4-1","","","no","Typeface","91","","","","mac-cracked-apps","","","","","","","","",""
"51305","post","stats-2-6-19","","","no","Stats","88","","","","mac-cracked-apps","","","","","","","","",""
"58244","post","patternodes-2-4-10","","","no","Patternodes","89","","","","mac-cracked-apps","","","","","","","","",""
"51304","post","tabby-1-0-164","","","no","Tabby","88","","","","mac-cracked-apps","","","","","","","","",""
"51385","post","cockos-reaper-6-42","","","no","REAPER","88","","","","mac-cracked-apps","","","","","","","","",""
"51386","post","waves-13-complete-15-11-2021","","","no","Waves 13 Complete","89","","","","","","","","","","","","",""
"51389","post","dropdmg-3-6-3","","","no","DropDMG","91","","","","","","","","","","","","",""
"51390","post","hookshot-1-23","","","no","Hookshot","88","","","","","","","","","","","","",""
"51447","post","tone-empire-firechild-1-0-4","","","no","Tone Empire Firechild","85","","","","","","","","","","","","",""
"51590","post","allavsoft-video-downloader-converter-3-23-8-7959-3","","","no","Allavsoft Video Downloader Converter","88","","","","mac-cracked-apps","","","","","","","","",""
"51591","post","cleverfiles-duplicates-finder-2-0","","","no","CleverFiles Duplicates Finder","85","","","","","","","","","","","","",""
"51595","post","goodnotes-5-7-46","","","no","GoodNotes","89","","","","mac-cracked-apps","","","","","","","","",""
"51596","post","video-snapshotcollage-2-4-1","","","no","Video Snapshot","85","","","","","","","","","","","","",""
"51597","post","video-cutcropjoin-3-3","","","no","Video Cut","85","","","","mac-cracked-apps","","","","","","","","",""
"51598","post","black-out-2-0-3","","","no","Black Out","89","","","","mac-cracked-apps","","","","","","","","",""
"51638","post","superhot-1-0-17f","","","no","SUPERHOT","85","","","","mac-cracked-games","","","","","","","","",""
"51642","post","movavi-pdfchef-2022-v22-0-0","","","no","Movavi PDFChef","88","","","","mac-cracked-apps","","","","","","","","",""
"51655","post","on1-resize-2022-v16-0-1-11481","","","no","ON1 Resize","89","","","","mac-cracked-apps","","","","","","","","",""
"51656","post","on1-portrait-ai-2022-v16-0-1-14281","","","no","ON1 Portrait AI","89","","","","mac-cracked-apps","","","","","","","","",""
"51657","post","on1-nonoise-ai-2022-v16-0-1-11481","","","no","ON1 NoNoise AI","89","","","","mac-cracked-apps","","","","","","","","",""
"51658","post","on1-effects-2022-v16-0-1-11481","","","no","ON1 Effects","89","","","","mac-cracked-apps","","","","","","","","",""
"51666","post","on1-hdr-2022-v16-0-1-11481","","","no","ON1 HDR","89","","","","mac-cracked-apps","","","","","","","","",""
"51667","post","graphicconverter-11-5-4","","","no","GraphicConverter","88","","","","mac-cracked-apps","","","","","","","","",""
"51668","post","fabfilter-total-bundle-v2021-11-16","","","no","FabFilter Total Bundle","89","","","","mac-cracked-apps","","","","","","","","",""
"51675","post","ebookbinder-1-10-1","","","no","eBookBinder","83","","","","mac-cracked-apps","","","","","","","","",""
"51676","post","pdf-merge-pdf-splitter-6-3-2","","","no","PDF Merge","88","","","","mac-cracked-apps","","","","","","","","",""
"51683","post","url-manager-pro-5-8-6","","","no","URL Manager Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"51709","post","kite-compositor-2-1","","","no","Kite Compositor","84","","","","mac-cracked-apps","","","","","","","","",""
"51712","post","folx-pro-5-26-13983","","","no","Folx Pro","85","","","","mac-cracked-apps","","","","","","","","",""
"51722","post","allavsoft-video-downloader-converter-3-24-0-7990","","","no","Allavsoft Video Downloader Converter","88","","","","mac-cracked-apps","","","","","","","","",""
"51723","post","microsoft-word-2019-16-55","","","no","Microsoft Word","89","","","","mac-cracked-apps","","","","","","","","",""
"51735","post","4k-tokkit-pro-1-0-0","","","no","4K Tokkit","89","","","","mac-cracked-apps","","","","","","","","",""
"51744","post","tidy-up-5-4-5","","","no","Tidy Up","88","","","","mac-cracked-apps","","","","","","","","",""
"51757","post","atext-2-40","","","no","aText","89","","","","mac-cracked-apps","","","","","","","","",""
"51758","post","system-toolkit-4-2-1","","","no","System Toolkit","88","","","","mac-cracked-apps","","","","","","","","",""
"51761","post","scherlokk-4-5-45002","","","no","Scherlokk","89","","","","mac-cracked-apps","","","","","","","","",""
"51799","post","principle-6-14","","","no","Principle","89","","","","mac-cracked-apps","","","","","","","","",""
"51800","post","default-folder-x-5-6-2","","","no","Default Folder X","89","","","","mac-cracked-apps","","","","","","","","",""
"51801","post","shredo-1-2-8","","","no","Shredo","84","","","","mac-cracked-apps","","","","","","","","",""
"51804","post","profind-1-9-3","","","no","ProFind","89","","","","mac-cracked-apps","","","","","","","","",""
"51805","post","tg-pro-temperature-gauge-pro-2-62","","","no","TG Pro","88","","","","mac-cracked-apps","","","","","","","","",""
"51806","post","parallels-desktop-business-edition-17-1-0-51516","","","no","Parallels Desktop","88","","","","mac-cracked-apps","","","","","","","","",""
"51820","post","toothfairy-2-7-7","","","no","ToothFairy","88","","","","mac-cracked-apps","","","","","","","","",""
"51821","post","dropzone-4-pro-4-2-2","","","no","Dropzone","89","","","","mac-cracked-apps","","","","","","","","",""
"51822","post","file-list-export-2-6-9","","","no","File List Export","89","","","","mac-cracked-apps","","","","","","","","",""
"51824","post","things-3-15-8","","","no","Things","88","","","","mac-cracked-apps","","","","","","","","",""
"51860","post","one-switch-1-23","","","no","One Switch","89","","","","mac-cracked-apps","","","","","","","","",""
"51883","post","cardhop-2-0-7-fix","","","no","Cardhop","89","","","","mac-cracked-apps","","","","","","","","",""
"51904","post","wonderpen-2-0-0","","","no","WonderPen","88","","","","mac-cracked-apps","","","","","","","","",""
"51916","post","middle-1-6-2","","","no","Middle","88","","","","mac-cracked-apps","","","","","","","","",""
"58776","post","author-7-5","","","no","Author","89","","","","mac-cracked-apps","","","","","","","","",""
"59071","post","rogue-amoeba-farrago-1-6-3","","","no","Farrago","89","","","","mac-cracked-apps","","","","","","","","",""
"59083","post","meta-2-0-7","","","no","Meta","89","","","","mac-cracked-apps","","","","","","","","",""
"51903","post","grandtotal-7-2-2","","","no","GrandTotal","88","","","","mac-cracked-apps","","","","","","","","",""
"51963","post","swiftbar-1-4-0","","","no","SwiftBar","89","","","","mac-cracked-apps","","","","","","","","",""
"51967","post","alttab-6-28-0","","","no","AltTab","84","","","","mac-cracked-apps","","","","","","","","",""
"51972","post","hackintool-3-6-7","","","no","Hackintool","88","","","","mac-cracked-apps","","","","","","","","",""
"51973","post","visual-studio-code-1-62-3","","","no","Visual Studio Code","89","","","","mac-cracked-apps","","","","","","","","",""
"51978","post","exposure-software-snap-art-4-1-3-386","","","no","Exposure Software Snap Art","89","","","","mac-cracked-apps","","","","","","","","",""
"51980","post","exposure-software-blow-up-3-1-4-393","","","no","Exposure Software Blow Up","89","","","","mac-cracked-apps","","","","","","","","",""
"51981","post","exposure-software-eye-candy-7-2-3-182","","","no","Eye Candy","89","","","","","","","","","","","","",""
"51982","post","exposure-x7-7-1-0-134","","","no","Exposure","89","","","","mac-cracked-apps","","","","","","","","",""
"51983","post","exposure-x7-bundle-7-1-0-78","","","no","Exposure","84","","","","mac-cracked-apps","","","","","","","","",""
"52012","post","find-any-file-faf-2-3-3-b7","","","no","Find Any File","88","","","","mac-cracked-apps","","","","","","","","",""
"52013","post","living-earth-weather-clock-1-29-fix","","","no","Living Earth","85","","","","","","","","","","","","",""
"52019","post","backgrounds-10-0","","","no","Backgrounds","85","","","","mac-cracked-apps","","","","","","","","",""
"52034","post","pulltube-1-7-2","","","no","PullTube","88","","","","mac-cracked-apps","","","","","","","","",""
"52035","post","bartender-4-1-18-b","","","no","Bartender","88","","","","mac-cracked-apps","","","","","","","","",""
"52036","post","export-for-itunes-2-5-71","","","no","Export for iTunes","89","","","","mac-cracked-apps","","","","","","","","",""
"52037","post","black-out-2-0-4","","","no","Black Out","89","","","","mac-cracked-apps","","","","","","","","",""
"52038","post","color-wheel-6-7","","","no","Color Wheel","84","","","","mac-cracked-apps","","","","","","","","",""
"52039","post","dato-3-2-0","","","no","Dato","89","","","","","","","","","","","","",""
"52040","post","recordia-2-2-0","","","no","Recordia","89","","","","mac-cracked-apps","","","","","","","","",""
"52053","post","itoolab-anygo-5-2-5","","","no","AnyGo","89","","","","mac-cracked-apps","","","","","","","","",""
"52054","post","izotope-rx-9-audio-editor-advanced-9-1-1","","","no","Audio Editor Advanced","89","","","","mac-cracked-apps","","","","","","","","",""
"52055","post","istat-menus-6-61","","","no","iStat Menus","88","","","","mac-cracked-apps","","","","","","","","",""
"52056","post","bootstrap-studio-5-8-6","","","no","Bootstrap Studio","88","","","","mac-cracked-apps","","","","","","","","",""
"52057","post","pointwise-18-5-r1-build-2021-11-11","","","no","PointWise","89","","","","mac-cracked-apps","","","","","","","","",""
"52298","post","dmg-canvas-3-0-16","","","no","DMG Canvas","85","","","","mac-cracked-apps","","","","","","","","",""
"52312","post","network-radar-3-0-1","","","no","Network Radar","84","","","","mac-cracked-apps","","","","","","","","",""
"52313","post","scherlokk-4-5-45005","","","no","Scherlokk","89","","","","mac-cracked-apps","","","","","","","","",""
"52314","post","cdock-4-6-3","","","no","cDock","84","","","","mac-cracked-apps","","","","","","","","",""
"52320","post","graphic-inspector-2-5-8","","","no","Graphic Inspector","84","","","","mac-cracked-apps","","","","","","","","",""
"52326","post","submerge-3-7-8","","","no","Submerge","85","","","","mac-cracked-apps","","","","","","","","",""
"52327","post","anytrans-for-ios-8-9-2-20211116","","","no","AnyTrans for iOS","91","","","","mac-cracked-apps","","","","","","","","",""
"52328","post","trickster-3-8-1-fix","","","no","Trickster","85","","","","mac-cracked-apps","","","","","","","","",""
"52340","post","fantastical-2-5-16-fix","","","no","Fantastical","85","","","","mac-cracked-apps","","","","","","","","",""
"52345","post","viwizard-spotify-music-converter-2-6-0","","","no","Viwizard Spotify Music Converter","89","","","","mac-cracked-apps","","","","","","","","",""
"52346","post","ik-multimedia-sampletron-2-v2-0-2","","","no","IK Multimedia SampleTron","84","","","","mac-cracked-apps","","","","","","","","",""
"52357","post","alfred-4-powerpack-4-6-1-1271","","","no","Alfred","88","","","","mac-cracked-apps","","","","","","","","",""
"52358","post","timemator-2-8-4","","","no","Timemator","85","","","","mac-cracked-apps","","","","","","","","",""
"52359","post","system-toolkit-4-2-2","","","no","System Toolkit","88","","","","mac-cracked-apps","","","","","","","","",""
"52364","post","izotope-neutron-pro-3-8-0-3704","","","no","iZotope Neutron Pro","85","","","","","","","","","","","","",""
"52371","post","fotojet-photo-editor-1-0-7","","","no","FotoJet Photo Editor","85","","","","mac-cracked-apps","","","","","","","","",""
"52381","post","fotojet-designer-1-2-0","","","no","FotoJet Designer","85","","","","mac-cracked-apps","","","","","","","","",""
"52386","post","easy-new-file-5-2","","","no","Easy New File","90","","","","mac-cracked-apps","","","","","","","","",""
"52391","post","wifi-scanner-3-0","","","no","WiFi Scanner","89","","","","mac-cracked-apps","","","","","","","","",""
